Topology,Traffic,InjectionRate,Throughput,PacketsInjected,PacketsReceived,AvgTotalLatency,AvgHops
SW3D_Express,transpose,0.360,0.175122,560564,560389,465.0017,3.1130
SW3D_Express,shuffle,0.400,0.199843,639625,639499,10.6651,2.7026
Hier3D_Chiplet,uniform_random,0.220,0.109859,351639,351550,14.3437,4.2589
SW3D_Express,transpose,0.320,0.157579,504412,504253,320.7141,3.1246
SW3D_Express,transpose,0.280,0.139725,447246,447119,54.2383,3.1404
Hier3D_Chiplet,uniform_random,0.140,0.069804,223429,223373,13.8460,4.2229
Hier3D_Chiplet,uniform_random,0.240,0.119927,383853,383765,14.5749,4.2716
SW3D_Express,transpose,0.420,0.200356,641357,641139,678.7209,3.0722
Hier3D_Chiplet,uniform_random,0.160,0.079816,255476,255410,13.9212,4.2236
SW3D_Express,transpose,0.380,0.183881,588604,588419,503.5487,3.1064
SW3D_Express,transpose,0.460,0.216081,691694,691459,808.3728,3.0226
Hier3D_Chiplet,uniform_random,0.120,0.059817,191465,191413,13.7523,4.2100
SW3D_Express,shuffle,0.480,0.239852,767681,767528,11.2605,2.7185
SW3D_Express,shuffle,0.500,0.249788,799478,799321,17.2333,2.7197
Hier3D_Chiplet,uniform_random,0.280,0.139835,447620,447472,15.3173,4.2866
SW3D_Express,transpose,0.200,0.099952,319915,319847,11.4941,3.0970
Hier3D_Chiplet,uniform_random,0.200,0.099803,319463,319368,14.1903,4.2540
SW3D_Express,transpose,0.440,0.208290,666751,666529,756.3521,3.0486
SW3D_Express,transpose,0.500,0.230675,738428,738159,951.4114,2.9668
Hier3D_Chiplet,tornado,0.040,0.019957,63870,63863,10.0174,2.4989
Hier3D_Chiplet,tornado,0.060,0.029986,95969,95955,10.0306,2.5000
Hier3D_Chiplet,tornado,0.020,0.009959,31874,31869,10.0130,2.5018
SW3D_Express,transpose,0.400,0.192328,615645,615451,575.5395,3.0928
Hier3D_Chiplet,tornado,0.120,0.059929,191803,191774,10.0699,2.5012
Hier3D_Chiplet,uniform_random,0.260,0.129891,415776,415652,14.8745,4.2818
Hier3D_Chiplet,tornado,0.160,0.079980,255981,255937,10.0961,2.5022
Hier3D_Chiplet,uniform_random,0.300,0.149820,479559,479423,16.0508,4.2855
Hier3D_Chiplet,tornado,0.200,0.099955,319915,319855,10.1220,2.5034
Hier3D_Chiplet,tornado,0.220,0.110020,352129,352065,10.1378,2.5049
Hier3D_Chiplet,uniform_random,0.340,0.163786,524433,524114,723.1751,4.2526
Hier3D_Chiplet,tornado,0.240,0.120056,384256,384180,10.1556,2.5073
Hier3D_Chiplet,tornado,0.180,0.089983,287998,287946,10.1083,2.5023
Hier3D_Chiplet,uniform_random,0.180,0.089788,287385,287323,14.0412,4.2350
Hier3D_Chiplet,tornado,0.080,0.039918,127758,127738,10.0452,2.5013
SW3D_Express,transpose,0.480,0.223835,716514,716271,858.6101,2.9941
Hier3D_Chiplet,tornado,0.100,0.049967,159922,159893,10.0579,2.5011
Hier3D_Chiplet,tornado,0.140,0.069974,223956,223918,10.0833,2.5019
Hier3D_Chiplet,shuffle,0.020,0.009959,31874,31869,12.9217,3.9452
Hier3D_Chiplet,uniform_random,0.320,0.159754,511352,511213,19.1394,4.2832
Hier3D_Chiplet,shuffle,0.040,0.019957,63870,63861,12.9400,3.9390
Hier3D_Chiplet,shuffle,0.080,0.039917,127758,127733,12.9992,3.9363
Hier3D_Chiplet,tornado,0.400,0.199846,639625,639508,10.3021,2.5282
Hier3D_Chiplet,uniform_random,0.360,0.163802,524502,524165,1425.1726,4.2312
Hier3D_Chiplet,shuffle,0.100,0.049965,159922,159888,13.0385,3.9398
Hier3D_Chiplet,tornado,0.420,0.209823,671555,671433,10.3262,2.5324
Hier3D_Chiplet,shuffle,0.120,0.059928,191803,191768,13.0754,3.9419
Hier3D_Chiplet,uniform_random,0.420,0.161963,518690,518280,3623.9635,4.1656
Hier3D_Chiplet,uniform_random,0.380,0.163705,524222,523857,2113.2278,4.2053
Hier3D_Chiplet,tornado,0.460,0.229843,735627,735499,10.3788,2.5413
Hier3D_Chiplet,uniform_random,0.460,0.157007,502902,502424,5123.9768,4.1472
Hier3D_Chiplet,uniform_random,0.500,0.152349,488022,487517,7002.8281,4.1369
Hier3D_Chiplet,uniform_random,0.440,0.161192,516267,515815,4450.1479,4.1550
Hier3D_Chiplet,shuffle,0.160,0.079977,255981,255926,13.1630,3.9505
Hier3D_Chiplet,tornado,0.340,0.169995,544090,543984,10.2393,2.5176
Hier3D_Chiplet,shuffle,0.140,0.069972,223956,223910,13.1181,3.9465
Hier3D_Chiplet,tornado,0.320,0.159981,512039,511939,10.2197,2.5146
Hier3D_Chiplet,tornado,0.260,0.129980,416018,415937,10.1710,2.5091
Hier3D_Chiplet,tornado,0.300,0.150014,480137,480044,10.2026,2.5126
Hier3D_Chiplet,shuffle,0.200,0.099950,319915,319839,13.2545,3.9559
Hier3D_Chiplet,tornado,0.500,0.249868,799716,799577,10.4373,2.5506
Hier3D_Chiplet,uniform_random,0.480,0.154953,496316,495850,6165.5242,4.1480
Hier3D_Chiplet,shuffle,0.060,0.029985,95969,95952,12.9704,3.9383
Hier3D_Chiplet,transpose,0.020,0.009959,31874,31869,13.0608,4.0067
Hier3D_Chiplet,tornado,0.280,0.139983,448032,447947,10.1866,2.5109
Hier3D_Chiplet,shuffle,0.240,0.120051,384256,384162,13.3953,3.9703
Hier3D_Chiplet,transpose,0.040,0.019956,63870,63860,13.1023,4.0049
Hier3D_Chiplet,shuffle,0.220,0.110015,352129,352048,13.3166,3.9622
Hier3D_Chiplet,uniform_random,0.400,0.164142,525643,525254,2796.4012,4.1829
Hier3D_Chiplet,transpose,0.060,0.029984,95969,95950,13.1528,4.0074
Hier3D_Chiplet,shuffle,0.260,0.129974,416018,415917,13.4789,3.9774
Hier3D_Chiplet,tornado,0.440,0.219845,703631,703504,10.3514,2.5367
Hier3D_Chiplet,transpose,0.100,0.049964,159922,159884,13.2926,4.0268
Hier3D_Chiplet,shuffle,0.280,0.139977,448032,447925,13.5903,3.9843
Hier3D_Chiplet,transpose,0.120,0.059927,191803,191765,13.3809,4.0416
Hier3D_Chiplet,tornado,0.360,0.179974,576029,575917,10.2575,2.5204
Hier3D_Chiplet,shuffle,0.180,0.089979,287998,287932,13.2078,3.9534
Hier3D_Chiplet,transpose,0.160,0.079976,255981,255924,13.6238,4.0785
Hier3D_Chiplet,transpose,0.140,0.069971,223956,223907,13.4896,4.0588
Hier3D_Chiplet,shuffle,0.320,0.159972,512039,511909,13.9362,3.9980
Hier3D_Chiplet,shuffle,0.400,0.197821,633257,633027,193.7319,3.9736
Hier3D_Chiplet,shuffle,0.420,0.201801,646012,645763,537.1271,3.9721
Hier3D_Chiplet,transpose,0.240,0.120048,384256,384155,14.8468,4.1302
Hier3D_Chiplet,tornado,0.380,0.189948,607948,607834,10.2796,2.5241
Hier3D_Chiplet,transpose,0.080,0.039916,127758,127731,13.2179,4.0158
Hier3D_Chiplet,tornado,0.480,0.239863,767695,767563,10.4072,2.5460
Hier3D_Chiplet,transpose,0.200,0.099948,319915,319835,14.0056,4.1119
Hier3D_Chiplet,shuffle,0.300,0.150006,480137,480018,13.7315,3.9907
Hier3D_Chiplet,transpose,0.180,0.089978,287998,287929,13.7902,4.0963
PillarTorusExpress3D,uniform_random,0.020,0.009931,31785,31778,11.8157,3.3884
Hier3D_Chiplet,shuffle,0.380,0.189934,607948,607788,15.8089,3.9997
Hier3D_Chiplet,transpose,0.280,0.138904,444651,444493,169.3071,4.0694
PillarTorusExpress3D,uniform_random,0.060,0.029935,95802,95792,11.9063,3.3915
Hier3D_Chiplet,shuffle,0.480,0.211920,678475,678144,1721.6477,3.9164
Hier3D_Chiplet,transpose,0.220,0.110012,352129,352038,14.3272,4.1259
PillarTorusExpress3D,uniform_random,0.040,0.019906,63719,63699,11.8456,3.3822
Hier3D_Chiplet,shuffle,0.440,0.204590,655004,654689,958.0647,3.9598
Hier3D_Chiplet,transpose,0.320,0.150689,482452,482206,881.2023,3.9728
Hier3D_Chiplet,shuffle,0.360,0.179960,576029,575872,14.6587,4.0040
PillarTorusExpress3D,uniform_random,0.100,0.049867,159604,159573,12.0155,3.4018
Hier3D_Chiplet,transpose,0.300,0.146037,467519,467319,491.2918,4.0173
Hier3D_Chiplet,shuffle,0.460,0.208471,667424,667108,1426.6430,3.9436
Hier3D_Chiplet,transpose,0.340,0.154323,494127,493834,1251.8858,3.9077
PillarTorusExpress3D,uniform_random,0.120,0.059820,191465,191425,12.0767,3.4087
Hier3D_Chiplet,shuffle,0.340,0.169983,544090,543945,14.2147,4.0024
Hier3D_Chiplet,shuffle,0.500,0.214247,685943,685589,2003.2162,3.8857
Hier3D_Chiplet,transpose,0.260,0.129970,416018,415904,16.1599,4.1187
Hier3D_Chiplet,transpose,0.360,0.156960,502599,502273,1800.3257,3.8574
Hier3D_Chiplet,transpose,0.440,0.169628,543175,542809,2916.4359,3.7059
PillarTorusExpress3D,uniform_random,0.080,0.039832,127496,127464,11.9447,3.3899
Hier3D_Chiplet,transpose,0.480,0.173198,554636,554232,3614.9557,3.6739
PillarTorusExpress3D,tornado,0.020,0.009959,31874,31869,8.4991,1.7495
PillarTorusExpress3D,tornado,0.040,0.019957,63870,63863,8.4984,1.7492
Hier3D_Chiplet,transpose,0.500,0.173916,556948,556532,3957.2059,3.6624
PillarTorusExpress3D,uniform_random,0.220,0.109862,351639,351559,12.5880,3.4703
PillarTorusExpress3D,uniform_random,0.140,0.069806,223429,223378,12.1551,3.4208
Hier3D_Chiplet,transpose,0.420,0.166038,531682,531321,2765.0678,3.7407
Hier3D_Chiplet,transpose,0.380,0.159879,511944,511612,2217.2958,3.8178
PillarTorusExpress3D,uniform_random,0.280,0.139839,447620,447485,13.3576,3.4906
PillarTorusExpress3D,uniform_random,0.300,0.149826,479559,479442,13.8458,3.4877
Hier3D_Chiplet,transpose,0.460,0.172197,551415,551029,3190.5860,3.6827
PillarTorusExpress3D,uniform_random,0.180,0.089789,287385,287326,12.3425,3.4494
PillarTorusExpress3D,tornado,0.060,0.029986,95969,95955,8.4982,1.7491
Hier3D_Chiplet,transpose,0.400,0.162984,521897,521549,2537.3933,3.7782
PillarTorusExpress3D,uniform_random,0.160,0.079819,255476,255420,12.2464,3.4361
PillarTorusExpress3D,uniform_random,0.320,0.159758,511352,511226,14.6856,3.4812
PillarTorusExpress3D,uniform_random,0.200,0.099807,319463,319382,12.4587,3.4613
PillarTorusExpress3D,uniform_random,0.260,0.129895,415776,415664,13.0215,3.4878
PillarTorusExpress3D,tornado,0.140,0.069976,223956,223924,8.4984,1.7492
PillarTorusExpress3D,uniform_random,0.240,0.119932,383853,383781,12.7778,3.4827
PillarTorusExpress3D,tornado,0.180,0.089986,287998,287955,8.4986,1.7493
PillarTorusExpress3D,tornado,0.160,0.079982,255981,255944,8.4991,1.7495
PillarTorusExpress3D,uniform_random,0.340,0.169804,543529,543374,16.9104,3.4806
PillarTorusExpress3D,tornado,0.260,0.129986,416018,415954,8.4993,1.7497
PillarTorusExpress3D,tornado,0.080,0.039918,127758,127738,8.4985,1.7492
PillarTorusExpress3D,shuffle,0.020,0.009959,31874,31869,11.2777,3.1258
PillarTorusExpress3D,tornado,0.220,0.110023,352129,352075,8.4989,1.7494
PillarTorusExpress3D,shuffle,0.040,0.019957,63870,63863,11.2956,3.1243
PillarTorusExpress3D,tornado,0.100,0.049967,159922,159895,8.4983,1.7491
PillarTorusExpress3D,uniform_random,0.460,0.183979,589104,588733,3087.2623,3.4178
PillarTorusExpress3D,tornado,0.120,0.059930,191803,191776,8.4991,1.7496
PillarTorusExpress3D,uniform_random,0.360,0.177707,568880,568662,239.0708,3.4854
PillarTorusExpress3D,tornado,0.360,0.179980,576029,575937,8.5008,1.7504
PillarTorusExpress3D,uniform_random,0.380,0.181471,581012,580706,708.9508,3.4780
PillarTorusExpress3D,tornado,0.280,0.139989,448032,447965,8.4995,1.7498
PillarTorusExpress3D,tornado,0.380,0.189955,607948,607855,8.5006,1.7503
PillarTorusExpress3D,uniform_random,0.420,0.182903,585656,585291,2054.5416,3.4476
PillarTorusExpress3D,shuffle,0.060,0.029986,95969,95954,11.3219,3.1263
PillarTorusExpress3D,shuffle,0.100,0.049965,159922,159889,11.3723,3.1284
PillarTorusExpress3D,tornado,0.200,0.099958,319915,319865,8.4987,1.7494
PillarTorusExpress3D,shuffle,0.080,0.039917,127758,127734,11.3429,3.1256
PillarTorusExpress3D,shuffle,0.120,0.059928,191803,191769,11.4028,3.1320
PillarTorusExpress3D,tornado,0.440,0.219852,703631,703527,8.5007,1.7503
PillarTorusExpress3D,tornado,0.420,0.209830,671555,671456,8.5009,1.7504
PillarTorusExpress3D,shuffle,0.140,0.069973,223956,223914,11.4386,3.1367
PillarTorusExpress3D,shuffle,0.180,0.089981,287998,287938,11.5126,3.1464
PillarTorusExpress3D,uniform_random,0.480,0.184600,591116,590721,3454.2710,3.3987
PillarTorusExpress3D,uniform_random,0.440,0.183794,588538,588141,2586.9415,3.4308
PillarTorusExpress3D,tornado,0.340,0.170001,544090,544004,8.5005,1.7502
PillarTorusExpress3D,tornado,0.240,0.120062,384256,384197,8.4990,1.7495
PillarTorusExpress3D,uniform_random,0.400,0.182126,583178,582804,1365.6154,3.4639
PillarTorusExpress3D,shuffle,0.160,0.079978,255981,255930,11.4702,3.1394
PillarTorusExpress3D,shuffle,0.240,0.120054,384256,384172,11.6751,3.1695
PillarTorusExpress3D,uniform_random,0.500,0.184627,591235,590807,3710.8322,3.3847
PillarTorusExpress3D,tornado,0.300,0.150019,480137,480062,8.5002,1.7501
PillarTorusExpress3D,tornado,0.320,0.159987,512039,511959,8.5006,1.7503
PillarTorusExpress3D,tornado,0.460,0.229851,735627,735522,8.5006,1.7503
PillarTorusExpress3D,transpose,0.020,0.009959,31874,31869,11.5347,3.2513
PillarTorusExpress3D,tornado,0.400,0.199853,639625,639529,8.5005,1.7502
PillarTorusExpress3D,shuffle,0.280,0.139980,448032,447936,11.8420,3.1867
PillarTorusExpress3D,tornado,0.500,0.249877,799716,799606,8.5008,1.7504
PillarTorusExpress3D,shuffle,0.220,0.110018,352129,352056,11.6154,3.1619
PillarTorusExpress3D,transpose,0.040,0.019957,63870,63862,11.5746,3.2558
PillarTorusExpress3D,shuffle,0.320,0.159975,512039,511919,12.1266,3.2024
PillarTorusExpress3D,tornado,0.480,0.239871,767695,767587,8.5008,1.7504
PillarTorusExpress3D,transpose,0.100,0.049965,159922,159889,11.6717,3.2600
PillarTorusExpress3D,transpose,0.080,0.039917,127758,127733,11.6368,3.2580
PillarTorusExpress3D,transpose,0.120,0.059928,191803,191769,11.7192,3.2669
PillarTorusExpress3D,shuffle,0.360,0.179966,576029,575890,12.6291,3.2046
PillarTorusExpress3D,shuffle,0.200,0.099952,319915,319848,11.5555,3.1518
PillarTorusExpress3D,shuffle,0.300,0.150009,480137,480029,11.9667,3.1961
PillarTorusExpress3D,transpose,0.060,0.029985,95969,95952,11.6025,3.2555
PillarTorusExpress3D,transpose,0.140,0.069973,223956,223914,11.7741,3.2747
PillarTorusExpress3D,shuffle,0.260,0.129977,416018,415927,11.7546,3.1790
PillarTorusExpress3D,shuffle,0.340,0.169989,544090,543966,12.3298,3.2045
PillarTorusExpress3D,transpose,0.220,0.110017,352129,352053,12.0997,3.3225
PillarTorusExpress3D,shuffle,0.380,0.189939,607948,607806,13.1534,3.2019
PillarTorusExpress3D,transpose,0.200,0.099952,319915,319845,11.9968,3.3085
PillarTorusExpress3D,shuffle,0.400,0.199680,639134,638976,30.8085,3.1992
PillarTorusExpress3D,transpose,0.160,0.079978,255981,255929,11.8376,3.2846
PillarTorusExpress3D,transpose,0.240,0.120053,384256,384170,12.2169,3.3325
PillarTorusExpress3D,transpose,0.180,0.089980,287998,287936,11.9056,3.2944
PillarTorusExpress3D,transpose,0.260,0.129977,416018,415927,12.3809,3.3457
PillarTorusExpress3D,transpose,0.280,0.139980,448032,447936,12.6169,3.3558
PillarTorusExpress3D,shuffle,0.420,0.208491,667366,667171,139.9323,3.1973
PillarTorusExpress3D,transpose,0.300,0.150009,480137,480028,12.9528,3.3642
PillarTorusExpress3D,transpose,0.320,0.159974,512039,511918,13.4340,3.3680
PillarTorusExpress3D,shuffle,0.460,0.221957,710503,710261,548.3421,3.1705
PillarTorusExpress3D,shuffle,0.440,0.215528,689897,689689,366.8800,3.1863
PillarTorusExpress3D,transpose,0.360,0.179675,575132,574961,48.7242,3.3694
PillarTorusExpress3D,shuffle,0.500,0.232482,744245,743942,1066.9250,3.1289
PillarTorusExpress3D,transpose,0.340,0.169984,544088,543950,14.4553,3.3711
PillarTorusExpress3D,shuffle,0.480,0.227432,728067,727781,808.4443,3.1495
PillarTorusExpress3D,transpose,0.420,0.196385,628711,628432,1077.6660,3.2900
PillarTorusExpress3D,transpose,0.380,0.186228,596139,595931,384.7729,3.3530
PillarTorusExpress3D,transpose,0.400,0.191388,612693,612443,743.0109,3.3233
PillarTorusExpress3D,transpose,0.460,0.204239,653889,653566,1791.6712,3.2237
PillarTorusExpress3D,transpose,0.440,0.200919,643229,642941,1421.1011,3.2558
PillarTorusExpress3D,transpose,0.480,0.206471,661041,660708,2236.1998,3.1962
PillarTorusExpress3D,transpose,0.500,0.209291,670088,669731,2602.4663,3.1711
